,Atelectasis,Cardiomegaly,Consolidation,Edema,Plural Effusion,Mean
Epoch 1,0.6791215396916624,0.7667027611906666,0.6048153089439754,0.610141863313075,0.7540194888880104,0.682960192405478
Epoch 2,0.7473413570244272,0.7893692027212766,0.6213348056412751,0.6425286808056445,0.8049077260034214,0.7210963544392089
Epoch 3,0.7626868449358117,0.794233424863064,0.6282012314069422,0.6386799914023132,0.8150482311795858,0.7277699447575434
Epoch 4,0.7787850557760632,0.7912685861031232,0.6432402522595981,0.6496479673892288,0.8235585080969231,0.7373000739249873
Epoch 5,0.7905870982937016,0.8023239234949685,0.6277544297404815,0.653445032157136,0.8309964489064838,0.7410213865185542
Epoch 6,0.7976828135000547,0.8158848342168004,0.625854002037805,0.6503698234822616,0.8424420684963708,0.7464467083466585
Epoch 7,0.8032452859292613,0.80954447033307,0.6450568286188024,0.6617154419481099,0.8487979867428617,0.7536720027144211
Epoch 8,0.8192731661511883,0.816204955863026,0.6588911706881423,0.6727784704679681,0.8588593967024272,0.7652014319745504
Epoch 9,0.8206574527379568,0.8306238693936019,0.6574981087829112,0.6797502404582194,0.8635365460640141,0.7704132434873406
Epoch 10,0.8289171970363012,0.8381965449901266,0.6523580648743507,0.6847232655369291,0.8746289892593464,0.7757648123394107
Epoch 11,0.8407127094839826,0.8499485107371104,0.662889359151553,0.691602106245623,0.8917873204603594,0.7873880012157257
Epoch 12,0.8434297480513697,0.8542417078085632,0.6868228786783152,0.7050942084170722,0.9068739204044681,0.7992924926719578
Epoch 13,0.8602783874715844,0.8732715401549559,0.6893364204530543,0.7105546431335359,0.9153687033273212,0.8097619389080905
Epoch 14,0.8692811478380481,0.8856270938512191,0.7010309457510482,0.7253259055086968,0.9303862845687269,0.8223302755035478
Epoch 15,0.8840215453481148,0.9017304858674579,0.6995658498937565,0.747988824192267,0.9467439771484601,0.8360101364900114
Epoch 16,0.8928933513386775,0.9159627628195685,0.7070812763686408,0.7692079072449238,0.9603472925772368,0.8490985180698095
Epoch 17,0.9070493075875619,0.9307351945254349,0.7281734084015744,0.7987357420583362,0.9668661686398432,0.8663119642425501
Epoch 18,0.9076281453427673,0.9408005345061425,0.737540776517314,0.8277379487090606,0.9726588422644618,0.8772732494679492
Epoch 19,0.924008340487731,0.9498387922764185,0.7571543443424499,0.8524433611582958,0.9783312478200057,0.8923552172169803
Epoch 20,0.9319434344161689,0.9638870346489242,0.758858047235156,0.8891318118903955,0.9820994739583009,0.9051839604297891
Epoch 21,0.9452550702684063,0.9702012269712995,0.7752340842764219,0.9150825112770572,0.986854851739592,0.9185255489065554
Epoch 22,0.9508947563626486,0.9726172460686576,0.7787016197298996,0.9294783778695186,0.9872785420614927,0.9237941084184434
Epoch 23,0.95265386014055,0.9775231759785892,0.7933882042622202,0.9439570018880643,0.9896940232967267,0.9314432531132301
Epoch 24,0.9573511424225024,0.9803913618488157,0.8179808909305171,0.954185493857656,0.989884848632992,0.9399587475384967
Epoch 25,0.9591279832823147,0.9796537835892791,0.8201335678042818,0.9625387845195617,0.9916976459876664,0.9426303530366207
Epoch 26,0.9663013092525533,0.9840700072088001,0.8383690192486191,0.9678600968923551,0.9927264038815857,0.9498653672967826
Epoch 27,0.970232234878498,0.985665158820958,0.8399318692628085,0.9684745559676473,0.9948487994169579,0.9518305236693738
