,Atelectasis,Cardiomegaly,Consolidation,Edema,Plural Effusion,Mean
Epoch 22,0.9934581935655692,0.9941351450925089,0.9841153405207402,0.9877778243576337,0.9946335737481199,0.9908240154569142
Epoch 23,0.9903853544296951,0.9945772322775583,0.988141247718418,0.9908551315949238,0.9951528067576874,0.9918223545556565
Epoch 24,0.9923448166378417,0.9954281616913415,0.9878671885087686,0.9899187036671366,0.9931504409222441,0.9917418622854666
Epoch 25,0.9931915196275813,0.9942847979201794,0.988566673809237,0.991631031842401,0.9950428752415764,0.9925433796881951
Epoch 26,0.9929317287363053,0.996677424289917,0.9908903552881348,0.9902393146263034,0.9947360074710957,0.9930949660823514
Epoch 27,0.9929751448771028,0.9960163902687061,0.9889191101295725,0.9908969793983881,0.9948293398266823,0.9927273929000903
Epoch 28,0.9950546191817629,0.9972425885472843,0.9898139299586687,0.9938872580178539,0.995432825494369,0.9942862442399877
Epoch 29,0.9958594944260999,0.9972366014236924,0.9892267098766108,0.9930498575471143,0.9942380976651266,0.9939221521877288
Epoch 30,0.9946152513666598,0.99603465478498,0.9912871068262641,0.9914658626358073,0.9929490189939469,0.9932703789215317
Epoch 31,0.9943709914525797,0.9964263692930585,0.9887090038616803,0.9933686909004704,0.994717262988258,0.9935184636992094
Epoch 32,0.9966475150304122,0.9973534892754198,0.991951487522833,0.9954990527089256,0.9947393012992938,0.995238169167377
Epoch 33,0.9952635814203978,0.9945175631386391,0.9907044051585694,0.9950359370172536,0.9939246422382498,0.993889225794622
Epoch 34,0.9959802124761221,0.9976997319587503,0.9915370098975866,0.9955732677515295,0.9956774355779212,0.9952935315323819
Epoch 35,0.994677198787066,0.9972965989702348,0.9921848810032132,0.9946516778944694,0.9949773020565277,0.9947575317423023
Epoch 36,0.9942483320304077,0.9964827543557463,0.9926795604834079,0.9948919509465726,0.9944383710875389,0.9945481937807348
Epoch 37,0.9970922657410204,0.9958638070345518,0.9883871537308807,0.9931785117676764,0.9939792504425864,0.9937001977433431
Epoch 38,0.99622844337869,0.9981701632478928,0.9890777759877906,0.9944477716945803,0.9939847762727873,0.9943817861163481
Epoch 39,0.9947952695114299,0.9980307668429155,0.9924712789597777,0.9960543570130672,0.9948905140174927,0.9952484372689365
Epoch 40,0.9967568495801032,0.9989150927857635,0.9936368560803346,0.9954085429463885,0.9960769205965505,0.9961588523978282
Epoch 41,0.9964669674205103,0.9989735493426897,0.990382728812938,0.9964096806634855,0.9954338873205645,0.9955333627120376
Epoch 42,0.9956456346349968,0.9983475538886594,0.9938021257749299,0.9958817811155949,0.9955123757793372,0.9958378942387036
Epoch 43,0.9958713632694682,0.996483663792241,0.9917580646310514,0.9946470116792159,0.9932074111481176,0.9943935029040188
Epoch 44,0.9958530526003313,0.9981487662281364,0.9961324110902048,0.9972674248451717,0.9959813562389613,0.9966766022005611
Epoch 45,0.9951324064340249,0.9978263962527982,0.9914177932724633,0.9963715608944301,0.9943891803637912,0.9950274674435017
Epoch 46,0.9950420885069797,0.9985782981371305,0.9954805429257184,0.9955228034976765,0.9961144312321482,0.9961476328599307
Epoch 47,0.9962205014017148,0.9980730051156813,0.994731355067254,0.9968387255771157,0.9952301467105752,0.9962187467744682
Epoch 48,0.9977638922605523,0.9985445479383177,0.9940900877980047,0.9972795718182128,0.9943436735268439,0.9964043546683863
Epoch 49,0.9946974067062583,0.9984522401340794,0.9921407395705873,0.994941131374007,0.9957334739971333,0.9951929983564132
Epoch 50,0.9965004119679945,0.99880929500685,0.9950540741238925,0.9980328322805709,0.9944957963817816,0.9965784819522179
