,Atelectasis,Cardiomegaly,Consolidation,Edema,Plural Effusion,Mean
Epoch 1,0.63901429123459,0.7579931384026941,0.59607886788,0.6000034613935372,0.7398583246480284,0.66658961671177
Epoch 2,0.7122185374390531,0.7756061950005649,0.6136430741136392,0.6313076428803751,0.7921982298620545,0.7049947358591375
Epoch 3,0.7540654759525319,0.7864512757272005,0.6294156421596562,0.6397548256936526,0.806376838389533,0.7232128115845149
Epoch 4,0.7762407993299795,0.7876093167929065,0.634148854990354,0.6446011963583375,0.8227418987428672,0.7330684132428888
Epoch 5,0.7842279132076048,0.7989409965685952,0.6242185967160512,0.6547687559509674,0.8280857882754972,0.7380484101437431
Epoch 6,0.7961764410783404,0.8128827590848159,0.6258989255036859,0.6552948778930473,0.840369860501175,0.7461245728122129
Epoch 7,0.8063564671650876,0.8097618509174901,0.6495794138261046,0.6599767953312566,0.8475611325845596,0.7546471319648997
Epoch 8,0.8161192747280733,0.8152749054741812,0.6577145582094289,0.6760312175232036,0.8525982626963208,0.7635476437262415
Epoch 9,0.8272011123003485,0.8279053868752954,0.6635863245670881,0.677909183995484,0.8609020469235298,0.7715008109323492
Epoch 10,0.8299457271766775,0.8342499947960024,0.6694441012187381,0.6860688884467917,0.8634116406315551,0.776624070453953
Epoch 11,0.84154013111851,0.8385148477633622,0.6874934287483417,0.6925437435459948,0.8781253445517655,0.7876434991455948
Epoch 12,0.8417782139393875,0.8358541397246105,0.6931245026485727,0.6994417182061252,0.8850958868060337,0.791058892264946
Epoch 13,0.8522849641344732,0.8550899341749864,0.695465997107172,0.7068261890121345,0.8913585377067049,0.8002051244270941
Epoch 14,0.8653818136316269,0.86251492738958,0.7029563116253066,0.7188729989034641,0.8960682569615926,0.8091588617023142
Epoch 15,0.8682811646926883,0.8661167758899897,0.7036723065167179,0.7285685794643372,0.909697858006187,0.815267336913984
Epoch 16,0.8783667694976195,0.8769430868578545,0.7046944239812409,0.7406850369388956,0.9190607596885357,0.8239500153928294
Epoch 17,0.8883708807943669,0.8887133676453618,0.7181108996145619,0.7554360543589882,0.9273207706725859,0.8355903946171729
Epoch 18,0.8924168327201686,0.8943559411162101,0.7343775388926861,0.7672064959246658,0.9377240886670812,0.8452161794641622
Epoch 19,0.896722840269812,0.9033099749622029,0.7274817434336577,0.7867603326670769,0.947092646199165,0.8522735075063828
Epoch 20,0.9097612721141038,0.9191280060160235,0.7418217134487649,0.8071561620285722,0.9552481648176154,0.8666230636850161
Epoch 21,0.9207517769511652,0.9299347388371217,0.7612579335101424,0.8232617397655211,0.9630912681654623,0.8796594914458826
Epoch 22,0.9283267022237801,0.9378157134054373,0.7677526328018461,0.8443415770296592,0.967209485219726,0.8890892221360897
Epoch 23,0.9268512152680801,0.9470419971710463,0.7743006841400701,0.8627488580240559,0.9735667470014029,0.8969019003209311
Epoch 24,0.9350553216055041,0.9503492640334642,0.7861009577126813,0.8789717577445224,0.9767179221006164,0.9054390446393576
Epoch 25,0.9361074129442399,0.9581087277812033,0.788168566746799,0.8951415514913892,0.983611384441065,0.9122275286809394
Epoch 26,0.9423153916131488,0.9653482464750746,0.8133842732417241,0.9118047789845911,0.98406749296681,0.9233840366562698
Epoch 27,0.9513710543706861,0.9681473404338095,0.8099789528783256,0.9214010851987207,0.9871283911694894,0.9276053648102062
Epoch 28,0.9533614461669415,0.9727163493844834,0.8122518890882204,0.9332236451792144,0.9893340208766299,0.932177470139098
Epoch 29,0.9592875728974211,0.9759982530735417,0.8292461668639997,0.9421846548277133,0.9903683912804393,0.939417007788623
Epoch 30,0.9618155041686112,0.9777082968295628,0.8439320562556492,0.9488612928754201,0.9908000344638446,0.9446234369186175
Epoch 31,0.9657548129924742,0.980755186971049,0.8464439470712942,0.9522811348768779,0.991830742650776,0.9474131649124942
Epoch 32,0.9680261301631784,0.9836410058044279,0.8671009210440109,0.9600037211214973,0.9928922221274523,0.9543328000521132
Epoch 33,0.9735120948808575,0.9830050823353277,0.8743811292942533,0.9659825007546183,0.9941532815890259,0.9582068177708164
Epoch 34,0.9738541293559208,0.9845485729021473,0.8811951588318231,0.9628507543393704,0.9923927954269183,0.958968282171236
Epoch 35,0.9744162448373841,0.9880916364380081,0.9077250287657899,0.9731434376299104,0.9940433934127598,0.9674839482167705
Epoch 36,0.9763411153235946,0.9855306127439538,0.9044000840425072,0.9738786751444638,0.9940034124060132,0.9668307799321065
Epoch 37,0.9807760917548954,0.9875139421667103,0.908548162213161,0.9718485999305055,0.994946010688646,0.9687265613507836
Epoch 38,0.9796345649310007,0.9868820353754628,0.9205087526030847,0.9735301656496539,0.9960797160165342,0.9713270469151473
Epoch 39,0.9801991953718394,0.9901705577412346,0.9377565829387106,0.9783620438891862,0.9953750751512909,0.9763726910184524
Epoch 40,0.979409101029095,0.9916603410306016,0.9331580536130719,0.9812725771368587,0.9968806146768824,0.976476137497302
Epoch 41,0.9814745445077655,0.9903874330831575,0.9345438165412545,0.9798792304487679,0.9968280434452471,0.9766226136052385
Epoch 42,0.9810482368325774,0.990996401865032,0.9460626450345841,0.9838116895259368,0.9967351661580303,0.9797308278832322
Epoch 43,0.9843411569748515,0.9902688779311896,0.9527717952233756,0.9829128628988435,0.9971473280812375,0.9814884042218995
Epoch 44,0.9854756242636574,0.9911292553796706,0.9543191783576295,0.9793069401335446,0.9972086539615045,0.9814879304192013
Epoch 45,0.9847394029980611,0.9927444651189674,0.9538258022661934,0.983959428319996,0.9964312671669125,0.982340073174026
Epoch 46,0.9827622919521917,0.993484594853115,0.963694019235585,0.9851897290528783,0.9971960854065381,0.9844653441000617
Epoch 47,0.9868745593857358,0.9919022764003858,0.9702351191670963,0.9837238955500552,0.9971973422620347,0.9859866385530616
Epoch 48,0.9868503804780558,0.993354292813087,0.9716551177733393,0.9867118534063791,0.997602483130399,0.9872348255202521
Epoch 49,0.986238671762592,0.9926962649847345,0.9684784986907893,0.986036708843821,0.9972912597055248,0.9861482807974923
Epoch 50,0.9864884910605549,0.992447054122991,0.9723155014110487,0.9868001658506221,0.9972493284057664,0.9870601081701966
