,Training Loss,Validation Loss
Epoch 1,-0.5173070626046923,0.053761669209805026
Epoch 2,-0.57023219579392,0.04508260200763571
Epoch 3,-0.5884684065050549,0.05491745645373032
Epoch 4,-0.5688808947960535,0.04920016858598281
Epoch 5,-0.5781793327907722,0.06214602792571331
