,Training Loss,Validation Loss
Epoch 1,0.11862156960177753,0.15078895551891164
Epoch 2,0.11127155096928279,0.14407994039356709
Epoch 3,0.10746559146377775,0.14323968170531864
Epoch 4,0.10425480223803056,0.13194159784450613
Epoch 5,0.10155457681847943,0.1414977667275174
